,code,allergen
693217,3175681193659,fr:chapelure
1248692,5060113912701,en:milk
1248692,5060113912701,en:none
1248692,5060113912701,en:soybeans
1194191,4770299047890,en:milk
1194191,4770299047890,fr:pienas
1194191,4770299047890,fr:raugas
1194191,4770299047890,lt:raugas
1385322,7314710603325,en:gluten
1561957,8033247740653,en:soybeans
1561957,8033247740653,en:sulphur-dioxide-and-sulphites
1147883,4104420055629,en:milk
1067311,4000194331252,en:milk
487397,1602658510000,en:eggs
487397,1602658510000,en:gluten
487397,1602658510000,en:milk
1383759,7310500175256,en:eggs
1383759,7310500175256,en:fish
1383759,7310500175256,en:milk
1383759,7310500175256,en:mustard
659149,3033610030126,en:gluten
659149,3033610030126,en:milk
1382815,7300156582201,en:crustaceans
1382815,7300156582201,en:eggs
1382815,7300156582201,en:fish
1382815,7300156582201,en:mustard
1382815,7300156582201,en:alaska pollock
333315,05876226,en:soybeans
1383761,7310500178103,en:fish
1383761,7310500178103,en:gluten
1383722,7310500081243,en:fish
1383722,7310500081243,en:gluten
1377784,7035115365501,en:fish
1377784,7035115365501,en:gluten
1383720,7310500064680,en:fish
1383720,7310500064680,en:gluten
1383720,7310500064680,en:milk
1382715,7300156497741,en:eggs
1382715,7300156497741,en:fish
1385724,7318690109235,en:eggs
1387461,7350008952065,sv:äggule
1388838,7394439500228,en:eggs
1388838,7394439500228,en:fish
1388838,7394439500228,sv:kornmaltsvinäger
1388837,7394439500044,en:eggs
1388837,7394439500044,en:fish
1388837,7394439500044,sv:kornmaltsvinäger
1387885,7350042720293,en:eggs
1385694,7318690100553,en:eggs
1385693,7318690100546,en:eggs
1385243,7313161430238,en:eggs
148385,00548823,en:soybeans
1336139,5900056008300,en:eggs
1336139,5900056008300,en:gluten
1756247,8680474923016,en:milk
509222,20186531,en:soybeans
1812767,8995899980095,en:gluten
1387049,7340083449895,en:gluten
1387049,7340083449895,en:peanuts
1387049,7340083449895,en:soybeans
1387049,7340083449895,sv:ostronspad
1387049,7340083449895,sv:ostronsås
1387049,7340083449895,sv:tofu
624821,2671353040418,en:milk
624818,2671353039030,en:milk
624817,2671353038835,en:milk
624745,2671331037133,en:milk
624746,2671331037591,en:milk
624749,2671331038116,en:milk
624750,2671331038444,en:milk
624751,2671331038505,en:milk
624752,2671331038574,en:milk
624753,2671331038703,en:milk
624755,2671331039038,en:milk
624741,2671331036808,en:milk
624740,2671331036679,en:milk
624735,2671331033135,en:milk
624732,2671331031551,en:milk
624731,2671331031421,en:milk
624728,2671331025529,en:milk
624704,2671325029656,en:milk
1371669,671331030707,en:milk
564762,2285475035162,en:milk
564758,2285475034578,en:milk
564745,2285475032604,en:milk
564743,2285475032406,en:milk
564742,2285475032345,en:milk
564735,2285475031881,en:milk
564722,2285475030907,en:milk
564721,2285475030839,en:milk
624809,2671346031683,en:milk
624733,2671331032404,en:milk
564733,2285475031683,en:milk
327812,04010401,en:milk
1204228,5000128967259,en:gluten
1204228,5000128967259,en:soybeans
630109,27076507,en:gluten
1826644,9300658228537,en:milk
499711,20003555,en:milk
499711,20003555,en:nuts
655444,3023260028437,en:milk
1068011,4000400034403,en:eggs
1068011,4000400034403,en:milk
1068011,4000400034403,en:nuts
1068011,4000400034403,de:schafskäse
1208289,5000169962275,en:gluten
1208289,5000169962275,en:milk
1186521,4530130017822,en:gluten
1186521,4530130017822,en:soybeans
649583,3000017005644,en:gluten
649583,3000017005644,en:sulphur-dioxide-and-sulphites
1595470,8410297161315,en:soybeans
676386,3102621003792,en:eggs
676386,3102621003792,en:nuts
1659410,8423903051085,en:gluten
1317392,5450168562370,en:milk
841541,3386030003318,en:eggs
841541,3386030003318,en:gluten
1286632,5400265032177,en:milk
1286632,5400265032177,en:soybeans
1595479,8410297161711,en:gluten
1595479,8410297161711,es:avena
678475,3105560001508,en:milk
846570,3396744000251,en:sulphur-dioxide-and-sulphites
659821,3033610090687,en:sulphur-dioxide-and-sulphites
1384078,7310865691804,en:milk
650555,3011360011657,en:gluten
650555,3011360011657,en:milk
1382971,7300400129640,en:gluten
1382971,7300400129640,de:gerstenmalz extrakt
1382971,7300400129640,de:roggensauerteug
509689,20196080,en:eggs
509689,20196080,en:gluten
509689,20196080,en:milk
509689,20196080,en:nuts
1202002,5000108162858,en:oats
1150940,42239482,en:gluten
1150940,42239482,en:soybeans
1528128,8013355999785,en:gluten
1442013,7622300800277,en:milk
1442013,7622300800277,en:nuts
1442013,7622300800277,en:soybeans
495616,2000000121581,en:milk
495616,2000000121581,en:nuts
495616,2000000121581,en:soybeans
495616,2000000121581,el:αβγό
495616,2000000121581,el:σίτου
495616,2000000121581,el:σταριού
495616,2000000121581,el:σόγιας
275532,0190569123323,en:celery
275532,0190569123323,en:milk
506988,20124571,en:celery
506988,20124571,en:eggs
506988,20124571,en:gluten
506988,20124571,en:milk
506988,20124571,en:mustard
506988,20124571,en:sulphur-dioxide-and-sulphites
1754856,8600114009160,en:eggs
1754856,8600114009160,en:gluten
34299,0019600045809,en:gluten
681615,3116430212849,en:eggs
681615,3116430212849,en:gluten
681615,3116430212849,en:milk
681615,3116430212849,en:nuts
681615,3116430212849,en:soybeans
1531685,8016225920155,en:eggs
1531685,8016225920155,en:gluten
1531685,8016225920155,en:milk
1531685,8016225920155,en:soybeans
1796296,8728200404030,en:gluten
692339,3175210007891,en:milk
661771,3038359005312,en:gluten
846292,3396411222146,en:milk
846292,3396411222146,en:nuts
1192716,4740590073157,en:gluten
1192716,4740590073157,sv:torskfärs
850906,3413160001850,en:milk
655768,3023290024133,en:milk
85613,0039047015487,en:gluten
85613,0039047015487,en:milk
662622,3039050533906,en:milk
504672,20082468,en:eggs
504672,20082468,en:milk
1582397,80960171,en:gluten
1396918,7503016956253,en:soybeans
521186,20534738,en:milk
120223,0041761103043,en:milk
120223,0041761103043,en:soybeans
714699,3234750001865,en:gluten
676517,3102629991275,en:eggs
676517,3102629991275,en:nuts
328561,04140807,en:soybeans
381449,0720495925885,en:milk
1797623,8801062267712,en:eggs
1797623,8801062267712,en:gluten
1797623,8801062267712,en:milk
1797623,8801062267712,en:nuts
1797623,8801062267712,en:soybeans
841732,3386941204972,en:eggs
841732,3386941204972,en:gluten
841732,3386941204972,en:milk
1754188,8595121832262,en:milk
1754561,8595674634962,en:milk
1754561,8595674634962,en:nuts
1754561,8595674634962,en:soybeans
656188,3023290214701,en:milk
1068554,4000417651907,en:gluten
1068554,4000417651907,en:milk
1068554,4000417651907,en:nuts
1068554,4000417651907,en:soybeans
1205083,5000159457873,en:eggs
1205083,5000159457873,en:gluten
1205083,5000159457873,en:milk
1205083,5000159457873,en:peanuts
1205083,5000159457873,en:soybeans
1202945,5000118203718,en:gluten
1202945,5000118203718,en:milk
1202945,5000118203718,en:soybeans
1206010,5000168181059,en:milk
82788,0038000222733,en:gluten
82788,0038000222733,en:soybeans
275433,01902116,en:gluten
275433,01902116,en:nuts
275433,01902116,en:oats
523799,20644666,en:milk
1202943,5000118203688,en:gluten
1202943,5000118203688,en:milk
1202023,5000108236832,en:oats
1174648,4316268503549,en:sulphur-dioxide-and-sulphites
1174648,4316268503549,de:ammonsulfit-zuckerkulör
1380991,72855515,en:sulphur-dioxide-and-sulphites
659150,3033610030140,en:eggs
659150,3033610030140,en:gluten
279379,0200605038570,en:eggs
279379,0200605038570,en:gluten
279379,0200605038570,en:milk
278756,0200355021846,en:milk
650261,3004106906041,en:eggs
650261,3004106906041,en:gluten
650261,3004106906041,en:milk
650261,3004106906041,en:sulphur-dioxide-and-sulphites
656179,3023290210086,en:milk
1686359,8435001100145,en:nuts
1246313,5060011703081,en:milk
1391858,7501005110426,en:gluten
655678,3023290012352,en:milk
508853,20176877,en:celery
1752701,8594001177738,en:milk
1752701,8594001177738,cs:mléčná bílkovina
692985,3175681140806,en:gluten
1392415,7501015008003,en:gluten
1392415,7501015008003,en:soybeans
696167,3179142793457,en:nuts
696139,3179142776108,en:nuts
1171346,4311501640975,en:gluten
1171346,4311501640975,en:milk
625679,2685023006994,en:gluten
625679,2685023006994,en:milk
625679,2685023006994,en:soybeans
1596012,8410313325813,en:sulphur-dioxide-and-sulphites
694069,3176572555280,en:milk
282324,0202122058710,en:milk
1584896,8410014465436,en:gluten
1584975,8410014837585,en:gluten
1584975,8410014837585,es:malta
1584901,8410014465559,en:gluten
521589,20555955,en:milk
1584891,8410014464927,en:gluten
1584891,8410014464927,en:soybeans
1597029,84103529,en:celery
1597029,84103529,en:eggs
1597029,84103529,en:gluten
1584974,8410014837578,en:gluten
1584995,8410014915009,en:gluten
1127333,4060800166531,en:phenylalanine
587644,24068826,en:soybeans
1595620,8410300307006,en:celery
1595620,8410300307006,en:milk
1595620,8410300307006,en:soybeans
1244412,5057373748133,en:gluten
335530,0606110049726,en:gluten
335530,0606110049726,en:milk
335530,0606110049726,en:soybeans
1245001,5057753096908,en:gluten
1556075,8032523450040,en:milk
1556075,8032523450040,en:nuts
1556075,8032523450040,en:soybeans
1232847,5039362000071,en:gluten
1704841,8436542890069,en:mustard
1704841,8436542890069,en:peanuts
1704841,8436542890069,en:soybeans
602955,25002362,en:milk
713346,3229820797625,en:mustard
713346,3229820797625,en:sulphur-dioxide-and-sulphites
333718,0601408305010,en:eggs
333718,0601408305010,en:gluten
333718,0601408305010,en:milk
333718,0601408305010,en:nuts
1184224,4388860206289,en:milk
659148,3033610030119,en:eggs
659148,3033610030119,en:gluten
1186909,4571215610767,en:sulphur-dioxide-and-sulphites
681243,3113870006328,en:sulphur-dioxide-and-sulphites
664347,3043700103821,en:sulphur-dioxide-and-sulphites
664344,3043700103715,en:sulphur-dioxide-and-sulphites
491306,2000000001800,en:sulphur-dioxide-and-sulphites
681271,3113930600701,en:sulphur-dioxide-and-sulphites
657185,3028440003198,en:sulphur-dioxide-and-sulphites
681269,3113930010104,en:sulphur-dioxide-and-sulphites
681267,3113930000105,en:sulphur-dioxide-and-sulphites
522480,20593537,en:sulphur-dioxide-and-sulphites
692475,3175529636560,en:sulphur-dioxide-and-sulphites
693975,3176481021111,en:sulphur-dioxide-and-sulphites
679159,3108210312146,en:sulphur-dioxide-and-sulphites
682160,3119460021061,en:sulphur-dioxide-and-sulphites
695779,3179071001005,en:sulphur-dioxide-and-sulphites
665056,3045710036700,en:sulphur-dioxide-and-sulphites
524033,20656836,en:sulphur-dioxide-and-sulphites
667405,3058080119287,en:sulphur-dioxide-and-sulphites
665058,3045710038858,en:sulphur-dioxide-and-sulphites
990553,3760028550136,en:sulphur-dioxide-and-sulphites
900975,3549310110117,en:sulphur-dioxide-and-sulphites
521478,20551827,en:sulphur-dioxide-and-sulphites
897582,3535710009663,en:sulphur-dioxide-and-sulphites
987667,3760018950021,en:sulphur-dioxide-and-sulphites
713753,3230711726228,en:sulphur-dioxide-and-sulphites
851397,3413940407803,en:sulphur-dioxide-and-sulphites
845521,3395940530883,en:sulphur-dioxide-and-sulphites
898779,3540860036605,en:eggs
898779,3540860036605,en:gluten
898779,3540860036605,en:nuts
841537,3386030002793,en:crustaceans
841537,3386030002793,en:fish
841537,3386030002793,en:gluten
1585328,8410031922721,en:gluten
1173776,4316268373586,en:gluten
1173776,4316268373586,en:soybeans
844958,3395250209912,en:milk
844958,3395250209912,en:nuts
844958,3395250209912,en:soybeans
1202830,5000116123902,en:gluten
1202830,5000116123902,en:milk
1150124,42035671,en:milk
1150124,42035671,en:nuts
1065389,3858890178678,sr:celer
1065389,3858890178678,sr:slačice
1065389,3858890178678,sr:žumance
1837291,9421013446790,en:soybeans
1832315,9332930000043,en:milk
1318825,5600317473167,en:peanuts
1369573,6416453025776,en:milk
1369573,6416453025776,en:soybeans
1369573,6416453025776,en:buttermilk
505282,20091866,en:gluten
483591,13011581,en:celery
483591,13011581,en:gluten
483591,13011581,en:soybeans
1383972,7310861011460,en:milk
1287946,5400606987388,en:gluten
1287946,5400606987388,en:soybeans
1202101,5000108930204,en:fish
1202101,5000108930204,en:gluten
1202101,5000108930204,en:milk
1685117,8433329093361,en:milk
1685117,8433329093361,en:soybeans
1206173,5000168201764,en:gluten
1206173,5000168201764,en:milk
1732838,8437020124256,en:gluten
1732838,8437020124256,en:nuts
1732838,8437020124256,en:soybeans
1732840,8437020124287,en:gluten
1732840,8437020124287,en:milk
1732840,8437020124287,en:nuts
1732840,8437020124287,en:soybeans
1066954,4000161050520,en:milk
1066954,4000161050520,en:nuts
1066954,4000161050520,en:soybeans
509216,20186470,en:soybeans
509223,20186548,en:nuts
509223,20186548,en:soybeans
1605453,8410740901871,en:milk
1605453,8410740901871,en:soybeans
1602004,8410575610047,en:nuts
1605430,8410740019552,en:milk
1605430,8410740019552,en:nuts
1605430,8410740019552,en:soybeans
509217,20186487,en:gluten
509217,20186487,en:nuts
509217,20186487,en:soybeans
1593955,8410223908380,en:nuts
1596973,8410350039025,en:eggs
1596973,8410350039025,en:nuts
1596973,8410350039025,en:sulphur-dioxide-and-sulphites
1593898,8410223873435,en:eggs
1593898,8410223873435,en:nuts
1593898,8410223873435,en:sesame-seeds
1596977,8410350065055,en:nuts
1169714,4311501317624,en:milk
1819956,9020200512548,en:soybeans
1368315,6408430000500,en:milk
1066274,3922389162025,en:eggs
1066274,3922389162025,en:gluten
1066274,3922389162025,en:milk
1066274,3922389162025,en:soybeans
693149,3175681184602,en:celery
693149,3175681184602,en:gluten
693149,3175681184602,en:milk
693149,3175681184602,en:soybeans
693149,3175681184602,en:sulphur-dioxide-and-sulphites
523855,20646042,en:celery
523855,20646042,en:crustaceans
523855,20646042,en:eggs
523855,20646042,en:fish
523855,20646042,en:milk
523855,20646042,en:soybeans
1205152,5000159470667,en:milk
1205152,5000159470667,en:peanuts
1205152,5000159470667,en:soybeans
312317,02511328,en:soybeans
1383408,7310240071672,en:gluten
1383408,7310240071672,en:milk
1813442,9000275623219,en:celery
1813442,9000275623219,en:gluten
1383410,7310240071849,en:gluten
1383410,7310240071849,en:milk
549966,22138644,en:milk
1821400,9100000044262,en:eggs
1821400,9100000044262,en:gluten
1821400,9100000044262,en:milk
1183036,4388844141940,en:eggs
1183036,4388844141940,en:mustard
581021,2353120002477,en:milk
2910,00065269,en:eggs
2910,00065269,en:gluten
2910,00065269,en:milk
604200,25185683,en:milk
604200,25185683,en:nuts
604200,25185683,en:peanuts
604200,25185683,en:sesame-seeds
604200,25185683,en:soybeans
481846,1203944400007,en:mustard
1206432,5000169024966,en:gluten
275383,01897878,en:gluten
1207442,5000169320303,en:eggs
1207442,5000169320303,en:milk
1207442,5000169320303,en:mustard
1602001,8410575602219,en:nuts
1605451,8410740901857,en:milk
1605451,8410740901857,en:soybeans
1602011,8410575610207,en:sesame-seeds
1593851,8410223703305,en:milk
1593962,8410223908496,en:nuts
271555,01222500,en:milk
1207633,5000169412305,en:eggs
1207633,5000169412305,en:gluten
1207633,5000169412305,en:milk
1733942,8453632010015,en:eggs
1733942,8453632010015,en:nuts
1596146,8410317951339,en:eggs
1596146,8410317951339,en:nuts
1596588,8410330112021,en:gluten
1596588,8410330112021,en:nuts
1596588,8410330112021,en:soybeans
1148489,4104420183032,en:gluten
521697,20559618,en:peanuts
1602013,8410575610238,en:milk
1602013,8410575610238,en:nuts
963125,3700146205723,en:nuts
1147766,4104420035744,en:nuts
1602012,8410575610214,en:sesame-seeds
1194164,4770266214325,en:milk
1602005,8410575610054,en:sesame-seeds
507150,20129002,en:gluten
1587238,8410076472106,en:gluten
692447,3175520036338,en:sulphur-dioxide-and-sulphites
664431,3043936042703,en:milk
1602007,8410575610160,en:eggs
1602007,8410575610160,en:milk
1602007,8410575610160,en:nuts
1602007,8410575610160,en:sesame-seeds
1602007,8410575610160,en:soybeans
1720824,8437007611175,en:nuts
1726480,8437013106979,en:milk
1726480,8437013106979,en:peanuts
1726480,8437013106979,en:sesame-seeds
1726480,8437013106979,en:soybeans
1174632,4316268502634,en:gluten
851478,3414122249174,en:eggs
851478,3414122249174,en:fish
851478,3414122249174,en:gluten
1728396,8437014883831,en:eggs
1728396,8437014883831,en:nuts
841487,3385990026030,en:eggs
841487,3385990026030,en:gluten
1202799,5000116111800,en:gluten
273533,01758702,en:gluten
273533,01758702,en:soybeans
1128151,4061458014878,en:eggs
1128151,4061458014878,en:milk
495623,2000000121729,el:αραβικό
495623,2000000121729,el:κιτρικό
495623,2000000121729,el:λεκιθίνη
495623,2000000121729,el:σέλακ
495623,2000000121729,en:γλουτένη (σίτος)
495623,2000000121729,en:ξηροί καρποί
495623,2000000121729,en:σόγια
1204539,5000157074188,en:milk
83588,00381222,en:fish
495628,2000000121740,en:gluten
495628,2000000121740,el:ξηροί καρποί
495626,2000000121738,en:milk
495626,2000000121738,el:κιτρικό
495626,2000000121738,en:γάλα
495629,2000000121742,en:eggs
495629,2000000121742,en:milk
495629,2000000121742,el:όξινο
495629,2000000121742,el:θυμάρι
495629,2000000121742,el:νάτριο
495630,2000000121743,en:γάλα
495630,2000000121743,en:γλουτένη (σιτηρά)
495630,2000000121743,en:λεκιθίνη σόγιας
495630,2000000121743,en:αραχίδες (φυστίκια)
495630,2000000121743,en:αυγά
495630,2000000121743,en:λακτόζη
495630,2000000121743,en:ξηρούς καρπούς
495632,2000000121746,el:γαλακτοκομικά προιόντα
1392532,7501017051496,en:gluten
1392532,7501017051496,en:soybeans
495624,2000000121734,en:γάλα και προϊόντα του
495624,2000000121734,en:γλουτένη (σιτηρά)
495624,2000000121734,en:λεκιθίνη σόγιας
495634,2000000121750,en:milk
495634,2000000121750,en:soybeans
85643,0039047018136,en:gluten
85643,0039047018136,en:milk
311602,024800012096,en:milk
20351,0013409000335,en:pineapple
20351,0013409000335,en:pineapple juice
1368759,6410405142948,en:milk
17586,0011594100526,en:gluten
850575,3412290016000,en:milk
1194116,4770237050975,en:milk
1171884,4311501682098,en:milk
1171884,4311501682098,en:nuts
655630,3023290008331,en:milk
692453,3175528450242,en:sulphur-dioxide-and-sulphites
1337794,5900512994727,en:milk
1336352,5900120043541,en:milk
564688,2285474035163,en:milk
1595788,8410300360094,en:celery
1595788,8410300360094,en:eggs
1595788,8410300360094,en:milk
695286,3178530412376,en:eggs
841816,3387270621713,en:milk
629359,27050538,en:celery
629359,27050538,en:gluten
666076,3049580539576,en:eggs
666076,3049580539576,en:milk
3872,00093910,en:celery
3872,00093910,en:milk
849524,3407983001104,en:milk
679648,3110845261829,en:eggs
679648,3110845261829,en:gluten
679648,3110845261829,en:milk
679648,3110845261829,en:nuts
679648,3110845261829,en:soybeans
679648,3110845261829,fr:matière grasse laitière
476258,09359604,en:milk
694249,3176582034492,en:milk
1259132,5098732001490,en:celery
656157,3023290200728,en:milk
542805,2190760005730,en:celery
1247174,5060048309003,en:milk
1204362,5000137488905,en:gluten
1204362,5000137488905,en:milk
1797228,8801043157711,en:crustaceans
1797228,8801043157711,en:fish
1797228,8801043157711,en:gluten
1797228,8801043157711,en:molluscs
1797228,8801043157711,en:soybeans
1797228,8801043157711,fr:dorade
1797228,8801043157711,fr:palourde
588314,24086646,en:nuts
1442209,7622400719066,en:milk
1442209,7622400719066,en:nuts
1442209,7622400719066,en:soybeans
508294,20163624,en:milk
675970,3100080001359,en:eggs
675970,3100080001359,en:gluten
675970,3100080001359,en:milk
1068200,4000405001349,en:gluten
1068200,4000405001349,en:soybeans
1150757,42211464,en:soybeans
509361,20189808,en:peanuts
509361,20189808,en:soybeans
1441893,7622300737900,en:milk
1182103,4388840221578,en:eggs
1182103,4388840221578,en:gluten
1182103,4388840221578,en:mustard
309780,02372836,en:gluten
309780,02372836,en:none
271020,01143416,en:milk
387417,0732153112926,en:nuts
1170121,4311501422960,en:gluten
1170121,4311501422960,de:gerstenmalzsirup
1170121,4311501422960,de:roggenmalz
1201991,5000108030614,en:oats
1201991,5000108030614,en:soybeans
1581547,8076810500513,en:gluten
1388757,7394376616136,en:gluten
1336551,5900197011955,en:milk
1595662,8410300348955,en:celery
1595662,8410300348955,en:crustaceans
1595662,8410300348955,en:eggs
1595662,8410300348955,en:fish
30184,0017082884022,en:gluten
30184,0017082884022,en:soybeans
1185142,4388860602791,en:eggs
1185142,4388860602791,en:gluten
897668,3535800170907,en:milk
1231390,5034709001414,en:milk
1241709,5055940100513,en:milk
1400474,7610058209596,en:gluten
1400474,7610058209596,en:milk
1203450,5000128645218,en:gluten
714122,3230890736193,en:gluten
714122,3230890736193,en:milk
714122,3230890736193,en:soybeans
537763,2134025004496,en:milk
537763,2134025004496,cs:kvásek
537763,2134025004496,cs:majonéza
537763,2134025004496,cs:mléčné
537763,2134025004496,cs:pšeničná mouka
537763,2134025004496,cs:pšeničná sladová mouka
537763,2134025004496,cs:pšeničný kvas
537763,2134025004496,cs:pšeničný lepek
537763,2134025004496,cs:syrovátka
537763,2134025004496,cs:sýr
537763,2134025004496,cs:vaječné žloutky
662290,3038684905912,en:crustaceans
662290,3038684905912,en:fish
662290,3038684905912,en:milk
662290,3038684905912,en:molluscs
662290,3038684905912,en:sulphur-dioxide-and-sulphites
643786,29080380,en:gluten
1202724,5000116102815,en:fish
1202724,5000116102815,en:gluten
1202724,5000116102815,en:milk
1202724,5000116102815,en:mustard
520674,20516680,en:gluten
520674,20516680,en:milk
499669,20003197,en:gluten
604510,25251111,en:gluten
604510,25251111,en:nuts
604510,25251111,en:sesame-seeds
461179,0860521000121,en:nuts
269264,0099482485399,en:milk
273971,0180530000814,en:milk
1184157,4388860186017,en:nuts
85524,0039047001107,en:gluten
85524,0039047001107,en:milk
851531,3414170013208,en:milk
840296,3382562300192,en:eggs
840296,3382562300192,en:milk
840296,3382562300192,en:nuts
416218,0810001560140,en:eggs
1204681,5000157079411,en:celery
1204681,5000157079411,en:milk
320219,0287515020475,en:milk
603201,25007565,en:milk
1204989,5000159421515,en:gluten
1204989,5000159421515,en:milk
1204989,5000159421515,en:soybeans
1206154,5000168200781,en:eggs
1206154,5000168200781,en:gluten
1206154,5000168200781,en:milk
1206154,5000168200781,en:soybeans
314668,0260017007878,en:gluten
314668,0260017007878,fr:son
1244527,5057545028469,en:gluten
1288295,5400742900432,en:fish
844106,3392590810938,en:gluten
292520,0208048006767,en:celery
576696,2334659023164,en:celery
1286804,5400272556871,en:eggs
1286804,5400272556871,en:gluten
1286804,5400272556871,en:soybeans
1192544,4740012026488,en:milk
1205157,5000159471602,en:milk
1205157,5000159471602,en:nuts
1205157,5000159471602,en:peanuts
1205157,5000159471602,en:soybeans
1265875,5212002220842,en:milk
1839631,9556085318369,en:eggs
1839631,9556085318369,en:gluten
1839631,9556085318369,en:milk
1839631,9556085318369,en:nuts
1839631,9556085318369,en:peanuts
1839631,9556085318369,en:soybeans
507688,20147563,en:celery
507688,20147563,en:eggs
507688,20147563,en:gluten
507688,20147563,en:milk
507688,20147563,en:mustard
1369536,6416453014602,en:gluten
1369536,6416453014602,en:milk
1369536,6416453014602,en:soybeans
712856,3229820780955,en:gluten
712856,3229820780955,en:*avoine
712856,3229820780955,en:avoine
1336336,5900120010024,en:milk
850866,3412940900505,en:nuts
1147569,4104420016903,en:sesame-seeds
507409,20138370,en:celery
507409,20138370,en:eggs
507409,20138370,en:gluten
507409,20138370,en:milk
1336740,5900259099372,en:gluten
1336740,5900259099372,en:milk
535533,21115172,en:gluten
535533,21115172,en:nuts
535533,21115172,en:sulphur-dioxide-and-sulphites
535533,21115172,en:whole wheat
522061,20574581,en:gluten
1369541,6416453015241,en:milk
1369541,6416453015241,en:soybeans
382476,0722252442796,en:nuts
840986,3384310004338,en:celery
840986,3384310004338,en:milk
676105,3100150001500,en:milk
676105,3100150001500,en:nuts
1445678,7640110770030,en:eggs
1445678,7640110770030,en:soybeans
1208269,5000169870624,en:gluten
522978,20614096,en:milk
657953,3033490165000,en:milk
1170722,4311501490273,en:gluten
1183490,4388844236851,en:gluten
1183490,4388844236851,en:milk
1183490,4388844236851,en:nuts
1203145,5000127450011,en:gluten
1203145,5000127450011,en:nuts
149478,0055577105450,en:gluten
149478,0055577105450,en:milk
149478,0055577105450,en:nuts
149478,0055577105450,en:oats
149478,0055577105450,en:soybeans
1317277,5450168525153,en:milk
840599,3383672120144,en:milk
840599,3383672120144,en:nuts
679619,3110845050935,en:eggs
679619,3110845050935,en:gluten
679619,3110845050935,en:milk
679619,3110845050935,en:nuts
679619,3110845050935,en:peanuts
679619,3110845050935,en:soybeans
1200428,4902888116322,en:milk
587074,24051002,en:mustard
1432383,76145568,en:eggs
1432383,76145568,en:milk
1432383,76145568,en:nuts
660654,3036811366445,en:milk
988593,3760020509507,en:gluten
988593,3760020509507,en:nuts
988593,3760020509507,en:soybeans
382086,0722252130228,en:nuts
1385747,7318690115144,en:mjölk
1383782,7310511214401,en:milk
1383782,7310511214401,en:nuts
1383782,7310511214401,en:soybeans
1146639,4101540703300,en:eggs
1146639,4101540703300,en:gluten
1735528,8480000094872,en:gluten
1175017,4316268546355,en:gluten
1174582,4316268497411,en:gluten
1174582,4316268497411,en:milk
1174590,4316268499644,en:gluten
1175360,4316268588898,en:gluten
1174038,4316268436113,en:gluten
1174038,4316268436113,en:soybeans
1175334,4316268587297,en:gluten
694739,3177630001473,en:milk
1175002,4316268545341,en:gluten
1173815,4316268388948,en:gluten
1174039,4316268436137,en:gluten
1174039,4316268436137,en:soybeans
383457,0723540583399,en:peanuts
1797457,8801052435015,en:gluten
1797457,8801052435015,en:soybeans
1795700,8722700245001,en:celery
1795700,8722700245001,en:milk
1382791,7300156578693,en:gluten
1382791,7300156578693,sv:modifierad vetestärkelse
272492,01461565,en:celery
272492,01461565,en:gluten
272492,01461565,en:milk
1173276,4311605440471,en:sulphur-dioxide-and-sulphites
285033,0203243018379,en:eggs
285033,0203243018379,en:gluten
285033,0203243018379,en:milk
285033,0203243018379,en:soybeans
1795702,8722700247975,en:soybeans
1604462,8410705014400,en:gluten
507878,20153137,en:mustard
1241102,5055540004334,en:milk
1243671,5057008253728,en:soybeans
505344,20093372,en:eggs
505344,20093372,en:gluten
505344,20093372,en:milk
505344,20093372,en:nuts
505344,20093372,en:soybeans
1248108,5060088708699,en:nuts
1248056,5060088706862,en:peanuts
520251,20501198,en:gluten
532823,20996406,en:milk
272604,01499186,en:gluten
1068464,4000417105004,en:sesame-seeds
1068464,4000417105004,en:soybeans
1068464,4000417105004,de:mandelmehl
1246748,5060037672002,en:gluten
1246748,5060037672002,en:soybeans
495643,2000000121919,en:eggs
495643,2000000121919,en:milk
1336256,5900090017504,en:gluten
1336256,5900090017504,en:milk
1400108,7610036012514,en:milk
1400108,7610036012514,en:nuts
1400108,7610036012514,en:soybeans
1400105,7610036012316,en:gluten
1400105,7610036012316,en:nuts
1400105,7610036012316,en:soybeans
1400106,7610036012323,en:eggs
1400106,7610036012323,en:gluten
1400106,7610036012323,en:milk
1400106,7610036012323,en:nuts
1400106,7610036012323,en:soybeans
1128492,4061458021647,en:milk
1128492,4061458021647,en:nuts
1128492,4061458021647,en:soybeans
120379,0041780000613,en:milk
269138,0099482480530,en:gluten
841948,3387390331523,en:ξηρούς καρπούς
841948,3387390331523,en:φυστίκια
663444,3041090981623,en:milk
1206398,5000169019474,en:milk
1241430,5055936806504,en:gluten
1241430,5055936806504,en:milk
1241430,5055936806504,en:soybeans
1795899,8722700769194,en:celery
1754003,8594196522566,en:milk
628133,27013151,en:milk
1202938,5000118203503,en:gluten
1202938,5000118203503,en:milk
1202938,5000118203503,en:soybeans
1206146,5000168199733,en:gluten
1206146,5000168199733,en:milk
272705,01531053,en:milk
1173653,4316268214773,en:gluten
1173653,4316268214773,en:milk
1173653,4316268214773,en:nuts
1174487,4316268486743,en:gluten
1174487,4316268486743,en:milk
1174487,4316268486743,en:nuts
1202961,5000119004024,en:gluten
1206887,5000169129814,en:fish
382885,0722596000133,en:soybeans
1755094,8601500115885,en:milk
1064305,3838800055893,en:milk
1753248,8594032990788,en:milk
